movieId,tag_clean,semantic_category,idf,n_uses,n_movies,n_users,top_user_share
1213,intense,emotional_cognitive_experience,5.539355488565016,1759,229,854,0.013644115974985787
1213,narrated,narrative_structure,5.71993942546043,757,191,331,0.10435931307793923
1213,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1213,violent,intensity_darkness,5.480266572195009,1555,243,644,0.02122186495176849
1214,ai,theme,6.916991786941792,331,57,220,0.045317220543806644
1214,alien,theme,4.785072308013339,992,488,229,0.4586693548387097
1214,alien series,theme,9.031524648432898,42,6,30,0.07142857142857142
1214,aliens,theme,5.006172957697748,3642,391,976,0.03871499176276771
1214,android,theme,6.117622393126539,216,128,60,0.5185185185185185
1214,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1214,bloody,intensity_darkness,6.444835304334955,323,92,208,0.07430340557275542
1214,claustrophobic,tone_atmosphere,6.2412363490937155,583,113,313,0.07204116638078903
1214,creepy,tone_atmosphere,5.393938488706512,1417,265,623,0.03458009880028229
1214,cyborg,theme,6.189943054706165,281,119,116,0.36298932384341637
1214,dark,tone_atmosphere,4.717853333423288,4825,522,1527,0.011606217616580311
1214,dystopia,theme,4.886124915410512,5713,441,1568,0.05916331174514266
1214,not scary,intensity_darkness,7.065411792060065,81,49,57,0.07407407407407407
1214,paranoid,tone_atmosphere,7.026191078906783,294,51,172,0.1326530612244898
1214,practical effects,visual_style,6.728939555438852,228,69,153,0.06140350877192982
1214,scary,intensity_darkness,5.914839764461244,523,157,295,0.028680688336520075
1214,slow burn,narrative_structure,6.9520831067530615,169,55,120,0.047337278106508875
1214,space,theme,5.250587049901013,3971,306,1376,0.0319818685469655
1214,space ship,theme,8.338377467872952,30,13,21,0.2
1214,space travel,theme,5.620848522816199,1328,211,579,0.11219879518072289
1214,suspenseful,intensity_darkness,6.13324771102962,982,126,542,0.012219959266802444
1214,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1214,tension,tone_atmosphere,6.035792374878906,424,139,251,0.21226415094339623
1215,absurdism,tone_atmosphere,6.079594997537299,232,133,98,0.5
1215,alternate ending,narrative_structure,8.57953952468984,12,10,7,0.5
1215,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
1215,dark fantasy,tone_atmosphere,6.633629375634527,445,76,254,0.1146067415730337
1215,dark humor,tone_atmosphere,5.735687782428569,1735,188,894,0.016714697406340056
1215,narrated,narrative_structure,5.71993942546043,757,191,331,0.10435931307793923
1215,parody,humor,4.966167623084049,2006,407,723,0.08823529411764706
1215,satirical,humor,5.735687782428569,1160,188,573,0.08189655172413793
1215,slapstick,humor,5.574757415615932,516,221,222,0.14728682170542637
1215,slapstick humor,humor,8.269384596386,26,14,19,0.15384615384615385
1215,spoof,humor,5.349813683797574,625,277,212,0.3392
1215,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1215,stylized violence,visual_style,5.993828175779875,307,145,132,0.40390879478827363
1215,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
1215,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
1215,time travel,narrative_structure,4.6161323199152156,4740,578,1504,0.10253164556962026
1215,tragic hero,intensity_darkness,6.546617998644897,151,83,66,0.4900662251655629
1216,sad,tone_atmosphere,5.196691281695881,885,323,465,0.02711864406779661
1217,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1217,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
1217,emotional,emotional_cognitive_experience,5.128110017541352,2289,346,965,0.019222367846221056
1217,faith,theme,5.630327266770743,307,209,96,0.4592833876221498
1217,father-son relationship,theme,5.122362875285784,1218,348,458,0.052545155993431854
1217,hope,tone_atmosphere,5.818379498273682,334,173,156,0.40718562874251496
1217,melancholy,tone_atmosphere,5.927578790238674,798,155,425,0.06766917293233082
1217,political unrest,theme,7.799380967140265,25,23,5,0.6
1217,powerful,emotional_cognitive_experience,7.085614499377584,88,48,64,0.09090909090909091
1217,practical effects,visual_style,6.728939555438852,228,69,153,0.06140350877192982
1217,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1217,tragedy,intensity_darkness,5.0478456540983165,691,375,294,0.3227206946454414
1218,guilt,theme,5.346223015666846,380,278,97,0.5815789473684211
1218,moody,tone_atmosphere,6.787780055461785,153,65,84,0.3137254901960784
1218,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1218,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1218,violent,intensity_darkness,5.480266572195009,1555,243,644,0.02122186495176849
1219,amazing photography,visual_style,7.932912359764788,191,20,153,0.031413612565445025
1219,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
1219,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
1219,creepy,tone_atmosphere,5.393938488706512,1417,265,623,0.03458009880028229
1219,disturbing,tone_atmosphere,4.911326707384463,4053,430,1343,0.028620774734764372
1219,great cinematography,visual_style,6.757927092312104,564,67,379,0.010638297872340425
1219,mental illness,theme,4.6161323199152156,2698,578,942,0.0770941438102298
1219,mother-son relationship,theme,6.258935926193116,259,111,120,0.10424710424710425
1219,plot twist,narrative_structure,5.339080128154465,2396,280,1031,0.021285475792988316
1219,psychological,theme,5.108137884354437,4081,353,1483,0.01274197500612595
1219,psychological thriller,theme,5.7516881237750095,771,185,400,0.11543450064850844
1219,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
1219,scary as hell,intensity_darkness,8.674849704494164,14,9,13,0.14285714285714285
1219,serial killer,intensity_darkness,4.310478005059005,2763,785,828,0.18928700687658342
1219,suspenseful,intensity_darkness,6.13324771102962,982,126,542,0.012219959266802444
1219,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1219,twist,narrative_structure,5.940482195074582,661,153,388,0.025718608169440244
1219,twist ending,narrative_structure,5.019010104458429,6600,386,2088,0.008181818181818182
1220,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
1220,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
1221,alienation,theme,6.455646220439171,138,91,55,0.5
1221,complex characters,emotional_cognitive_experience,6.818551714128539,436,63,316,0.052752293577981654
1221,domestic violence,intensity_darkness,5.953554276641935,235,151,79,0.4127659574468085
1221,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
1221,melancholy,tone_atmosphere,5.927578790238674,798,155,425,0.06766917293233082
1221,memorable characters,emotional_cognitive_experience,7.886392344129895,52,21,32,0.19230769230769232
1221,memory,theme,5.019010104458429,1031,386,402,0.3297769156159069
1221,moral corruption,theme,8.032995818321771,26,18,11,0.5384615384615384
1221,nonlinear timeline,narrative_structure,5.543712793933971,399,228,154,0.5338345864661654
1221,political commentary,theme,7.239765179204842,158,41,114,0.056962025316455694
1221,political corruption,theme,6.68697535633982,110,72,40,0.4636363636363636
1221,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
1221,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
1221,thought-provoking,emotional_cognitive_experience,5.08855683915533,6003,360,2035,0.01082791937364651
1221,traditional gender roles,theme,8.897993255808375,10,7,8,0.3
1221,tragedy,intensity_darkness,5.0478456540983165,691,375,294,0.3227206946454414
1222,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
1222,creepy,tone_atmosphere,5.393938488706512,1417,265,623,0.03458009880028229
1222,dark,tone_atmosphere,4.717853333423288,4825,522,1527,0.011606217616580311
1222,haunting,tone_atmosphere,5.335527726550097,330,281,65,0.4666666666666667
1222,intense,emotional_cognitive_experience,5.539355488565016,1759,229,854,0.013644115974985787
1222,political,theme,5.914839764461244,639,157,378,0.02190923317683881
1222,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
1222,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
1222,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1223,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1223,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
1223,robots,theme,5.966799503391955,1478,149,604,0.039918809201623814
1223,space,theme,5.250587049901013,3971,306,1376,0.0319818685469655
1223,space travel,theme,5.620848522816199,1328,211,579,0.11219879518072289
1223,stop motion,visual_style,5.90853059526798,564,158,263,0.1595744680851064
1224,gritty,tone_atmosphere,5.530697425821901,1121,231,472,0.06155218554861731
1224,politics,theme,4.247610726998736,2416,836,718,0.1767384105960265
1225,obsession,theme,4.826832029041931,946,468,329,0.3583509513742072
1225,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
1225,weird,tone_atmosphere,5.228041811579957,1571,313,714,0.016549968173138127
1227,ambiguous ending,narrative_structure,6.157153231883174,242,123,125,0.3677685950413223
1227,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1227,childhood friends,theme,6.934383529653661,77,56,28,0.5974025974025974
1227,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
1227,complex characters,emotional_cognitive_experience,6.818551714128539,436,63,316,0.052752293577981654
1227,guilt,theme,5.346223015666846,380,278,97,0.5815789473684211
1227,life and death,theme,7.393915859032101,47,35,14,0.5531914893617021
1227,meditative,tone_atmosphere,6.523087501234703,410,85,227,0.13658536585365855
1227,memory,theme,5.019010104458429,1031,386,402,0.3297769156159069
1227,political corruption,theme,6.68697535633982,110,72,40,0.4636363636363636
1227,political scandal,theme,8.780210220151991,11,8,7,0.45454545454545453
1228,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1228,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
1228,character study,narrative_structure,6.570715550223958,305,81,216,0.036065573770491806
1228,complex,emotional_cognitive_experience,7.026191078906783,341,51,247,0.026392961876832845
1228,confusing ending,narrative_structure,8.57953952468984,109,10,100,0.01834862385321101
1228,dialogue driven,narrative_structure,5.966799503391955,703,149,379,0.05405405405405406
1228,domestic violence,intensity_darkness,5.953554276641935,235,151,79,0.4127659574468085
1228,gritty,tone_atmosphere,5.530697425821901,1121,231,472,0.06155218554861731
1228,photography,visual_style,5.64955862869863,531,205,278,0.192090395480226
1228,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1230,existentialism,theme,5.835771240985551,1095,170,617,0.08310502283105023
1230,intellectual,emotional_cognitive_experience,6.6207259707986195,676,77,506,0.026627218934911243
1230,irony,humor,6.5347835409978945,110,84,46,0.5454545454545454
1230,narrated,narrative_structure,5.71993942546043,757,191,331,0.10435931307793923
1230,narration,narrative_structure,6.079594997537299,167,133,59,0.47904191616766467
1230,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1230,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
1230,screwball,humor,7.2885553433742745,99,39,58,0.10101010101010101
1230,thought-provoking,emotional_cognitive_experience,5.08855683915533,6003,360,2035,0.01082791937364651
1230,witty,humor,5.160323637525007,2144,335,918,0.03125
1231,moving,emotional_cognitive_experience,6.0721600190497815,265,134,168,0.15471698113207547
1231,politics,theme,4.247610726998736,2416,836,718,0.1767384105960265
1231,space,theme,5.250587049901013,3971,306,1376,0.0319818685469655
1231,space exploration,theme,7.393915859032101,159,35,122,0.16981132075471697
1231,space program,theme,7.932912359764788,142,20,104,0.04225352112676056
1231,space race,theme,8.269384596386,35,14,25,0.2571428571428571
1231,space travel,theme,5.620848522816199,1328,211,579,0.11219879518072289
1232,alien,theme,4.785072308013339,992,488,229,0.4586693548387097
1232,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1232,black and white and color,visual_style,8.674849704494164,11,9,8,0.2727272727272727
1232,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
1232,dark,tone_atmosphere,4.717853333423288,4825,522,1527,0.011606217616580311
1232,dialogue driven,narrative_structure,5.966799503391955,703,149,379,0.05405405405405406
1232,dreamlike,visual_style,5.556899798215925,2759,225,1071,0.021022109459949256
1232,dystopia,theme,4.886124915410512,5713,441,1568,0.05916331174514266
1232,eerie,tone_atmosphere,6.5115266788336275,357,86,183,0.14565826330532214
1232,existentialism,theme,5.835771240985551,1095,170,617,0.08310502283105023
1232,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
1232,hope,tone_atmosphere,5.818379498273682,334,173,156,0.40718562874251496
1232,meditative,tone_atmosphere,6.523087501234703,410,85,227,0.13658536585365855
1232,philosophical,theme,5.611458782466359,2204,213,1074,0.019963702359346643
1232,post apocalypse,theme,5.966799503391955,369,149,200,0.3008130081300813
1232,post-apocalyptic,theme,5.342645194318961,2881,279,1062,0.05900728913571676
1232,psychological,theme,5.108137884354437,4081,353,1483,0.01274197500612595
1232,quiet,tone_atmosphere,7.610138967501737,49,28,42,0.04081632653061224
1232,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
1232,strange,tone_atmosphere,6.392467318817639,304,97,191,0.039473684210526314
1232,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
1232,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
1232,thought-provoking,emotional_cognitive_experience,5.08855683915533,6003,360,2035,0.01082791937364651
1232,visually appealing,visual_style,4.799490683437611,7253,481,2092,0.0074451950916861985
1233,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1233,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
1233,claustrophobic,tone_atmosphere,6.2412363490937155,583,113,313,0.07204116638078903
1233,grim,tone_atmosphere,6.883090235266111,289,59,181,0.11764705882352941
1233,gritty,tone_atmosphere,5.530697425821901,1121,231,472,0.06155218554861731
1233,intense,emotional_cognitive_experience,5.539355488565016,1759,229,854,0.013644115974985787
1233,irony,humor,6.5347835409978945,110,84,46,0.5454545454545454
1233,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
1233,powerful,emotional_cognitive_experience,7.085614499377584,88,48,64,0.09090909090909091
1233,sad ending,narrative_structure,6.117622393126539,280,128,183,0.04285714285714286
1233,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
1233,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1233,thought-provoking,emotional_cognitive_experience,5.08855683915533,6003,360,2035,0.01082791937364651
1234,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
1234,twist,narrative_structure,5.940482195074582,661,153,388,0.025718608169440244
1234,twist ending,narrative_structure,5.019010104458429,6600,386,2088,0.008181818181818182
1235,alienation,theme,6.455646220439171,138,91,55,0.5
1235,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
1235,bleak,tone_atmosphere,5.778937766222385,566,180,250,0.17314487632508835
1235,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
1235,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
1235,dark humor,tone_atmosphere,5.735687782428569,1735,188,894,0.016714697406340056
1235,existentialism,theme,5.835771240985551,1095,170,617,0.08310502283105023
1235,heartwarming,tone_atmosphere,5.570263026028092,1507,222,727,0.019243530192435302
1235,life and death,theme,7.393915859032101,47,35,14,0.5531914893617021
1235,obsession,theme,4.826832029041931,946,468,329,0.3583509513742072
1235,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1236,bittersweet,tone_atmosphere,5.37531597660851,2757,270,1065,0.023939064200217627
1236,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
1236,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
1236,deadpan,humor,6.500097983010004,402,87,222,0.13432835820895522
1236,melancholy,tone_atmosphere,5.927578790238674,798,155,425,0.06766917293233082
1236,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1237,afterlife,theme,6.323474447330687,338,104,177,0.20118343195266272
1237,apocalypse,theme,5.459981901023503,1271,248,522,0.11801730920535011
1237,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1237,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
1237,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
1237,cerebral,narrative_structure,6.35246198420394,827,101,444,0.045949214026602174
1237,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
1237,crisis of faith,theme,8.087063039592046,24,17,10,0.5833333333333334
1237,death personified,theme,8.897993255808375,17,7,12,0.29411764705882354
1237,dreamlike,visual_style,5.556899798215925,2759,225,1071,0.021022109459949256
1237,existentialism,theme,5.835771240985551,1095,170,617,0.08310502283105023
1237,faith,theme,5.630327266770743,307,209,96,0.4592833876221498
1237,fear of death,theme,7.98170252393422,28,19,10,0.5357142857142857
1237,grim,tone_atmosphere,6.883090235266111,289,59,181,0.11764705882352941
1237,meditative,tone_atmosphere,6.523087501234703,410,85,227,0.13658536585365855
1237,morality,theme,5.877568369664012,420,163,240,0.18095238095238095
1237,philosophical,theme,5.611458782466359,2204,213,1074,0.019963702359346643
1237,psychological drama,theme,6.413086606020375,126,95,43,0.3412698412698413
1237,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
1237,somber,tone_atmosphere,6.916991786941792,131,57,61,0.366412213740458
1237,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
1237,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1238,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1238,deadpan,humor,6.500097983010004,402,87,222,0.13432835820895522
1238,deadpan comedy,humor,8.269384596386,20,14,9,0.6
1238,existential,theme,6.6207259707986195,345,77,249,0.02608695652173913
1238,heartwarming,tone_atmosphere,5.570263026028092,1507,222,727,0.019243530192435302
1238,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1238,slow moving,emotional_cognitive_experience,8.412485440026675,21,12,20,0.09523809523809523
1238,space,theme,5.250587049901013,3971,306,1376,0.0319818685469655
1238,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
1238,witty,humor,5.160323637525007,2144,335,918,0.03125
1240,ai,theme,6.916991786941792,331,57,220,0.045317220543806644
1240,android,theme,6.117622393126539,216,128,60,0.5185185185185185
1240,android(s)/cyborg(s),theme,8.338377467872952,92,13,72,0.043478260869565216
1240,artificial intelligence,theme,5.757078972409886,2652,184,1096,0.048265460030165915
1240,atmosphere,tone_atmosphere,6.8030475275925735,284,64,224,0.02464788732394366
1240,bleak,tone_atmosphere,5.778937766222385,566,180,250,0.17314487632508835
1240,cyborg,theme,6.189943054706165,281,119,116,0.36298932384341637
1240,dark,tone_atmosphere,4.717853333423288,4825,522,1527,0.011606217616580311
1240,dystopia,theme,4.886124915410512,5713,441,1568,0.05916331174514266
1240,evil robot,theme,8.144221453431996,23,16,7,0.5217391304347826
1240,grim,tone_atmosphere,6.883090235266111,289,59,181,0.11764705882352941
1240,gritty,tone_atmosphere,5.530697425821901,1121,231,472,0.06155218554861731
1240,hope,tone_atmosphere,5.818379498273682,334,173,156,0.40718562874251496
1240,intense,emotional_cognitive_experience,5.539355488565016,1759,229,854,0.013644115974985787
1240,mistaken identity,theme,5.468046460860234,364,246,100,0.5576923076923077
1240,post apocalypse,theme,5.966799503391955,369,149,200,0.3008130081300813
1240,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
1240,robots,theme,5.966799503391955,1478,149,604,0.039918809201623814
1240,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
1240,stop motion,visual_style,5.90853059526798,564,158,263,0.1595744680851064
1240,suspenseful,intensity_darkness,6.13324771102962,982,126,542,0.012219959266802444
1240,technology,theme,5.561334395283791,1090,224,498,0.10091743119266056
1240,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1240,time loop,narrative_structure,6.444835304334955,1055,92,579,0.06824644549763033
1240,time travel,narrative_structure,4.6161323199152156,4740,578,1504,0.10253164556962026
1240,violent,intensity_darkness,5.480266572195009,1555,243,644,0.02122186495176849
1241,absurd,humor,5.639896717786893,895,207,501,0.021229050279329607
1241,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
1241,brutal violence,intensity_darkness,7.313873151358565,93,38,62,0.25806451612903225
1241,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
1241,disturbing,tone_atmosphere,4.911326707384463,4053,430,1343,0.028620774734764372
1241,graphic violence,intensity_darkness,6.444835304334955,196,92,112,0.3673469387755102
1241,mother-son relationship,theme,6.258935926193116,259,111,120,0.10424710424710425
1241,practical effects,visual_style,6.728939555438852,228,69,153,0.06140350877192982
1242,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
1243,absurd,humor,5.639896717786893,895,207,501,0.021229050279329607
1243,dialogue driven,narrative_structure,5.966799503391955,703,149,379,0.05405405405405406
1243,existentialism,theme,5.835771240985551,1095,170,617,0.08310502283105023
1243,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1243,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
1243,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
1243,witty,humor,5.160323637525007,2144,335,918,0.03125
1244,bittersweet,tone_atmosphere,5.37531597660851,2757,270,1065,0.023939064200217627
1244,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
1244,photography,visual_style,5.64955862869863,531,205,278,0.192090395480226
1244,satire,humor,4.3375589636616745,3573,764,1229,0.12594458438287154
1245,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1245,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
1245,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
1245,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
1245,neo-noir,visual_style,5.420606735788673,1243,258,507,0.13596138374899436
1245,political corruption,theme,6.68697535633982,110,72,40,0.4636363636363636
1245,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1245,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1245,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1245,witty,humor,5.160323637525007,2144,335,918,0.03125
1246,bittersweet,tone_atmosphere,5.37531597660851,2757,270,1065,0.023939064200217627
1246,black and white morals,visual_style,8.674849704494164,10,9,5,0.6
1246,childhood,theme,5.539355488565016,605,229,283,0.12727272727272726
1246,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
1246,dark hero,tone_atmosphere,6.276954431695795,745,109,365,0.1087248322147651
1246,ending,narrative_structure,5.684129972763719,470,198,258,0.05531914893617021
1246,father-son relationship,theme,5.122362875285784,1218,348,458,0.052545155993431854
1246,feel-good,tone_atmosphere,5.6255766640121445,1244,210,689,0.013665594855305467
1246,moral dilemma,theme,5.980222523724096,203,147,67,0.4975369458128079
1246,morality,theme,5.877568369664012,420,163,240,0.18095238095238095
1246,philosophy,theme,5.592939734699122,2089,217,999,0.05648635710866443
1246,tragic hero,intensity_darkness,6.546617998644897,151,83,66,0.4900662251655629
1247,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
1247,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
1247,deadpan,humor,6.500097983010004,402,87,222,0.13432835820895522
1247,deadpan comedy,humor,8.269384596386,20,14,9,0.6
1247,ending,narrative_structure,5.684129972763719,470,198,258,0.05531914893617021
1247,existential crisis,theme,7.4809272360217305,86,32,58,0.13953488372093023
1247,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
1247,father-son relationship,theme,5.122362875285784,1218,348,458,0.052545155993431854
1247,great ending,narrative_structure,6.883090235266111,1188,59,645,0.010942760942760943
1247,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
1247,meditative,tone_atmosphere,6.523087501234703,410,85,227,0.13658536585365855
1247,obsession,theme,4.826832029041931,946,468,329,0.3583509513742072
1247,oedipus complex,emotional_cognitive_experience,8.087063039592046,18,17,10,0.3888888888888889
1247,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1247,satire,humor,4.3375589636616745,3573,764,1229,0.12594458438287154
1247,satirical,humor,5.735687782428569,1160,188,573,0.08189655172413793
1248,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1248,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
1248,bleak,tone_atmosphere,5.778937766222385,566,180,250,0.17314487632508835
1248,disturbing,tone_atmosphere,4.911326707384463,4053,430,1343,0.028620774734764372
1248,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1248,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1249,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1249,bittersweet,tone_atmosphere,5.37531597660851,2757,270,1065,0.023939064200217627
1249,secret identity,theme,6.13324771102962,191,126,51,0.5654450261780105
1249,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
1249,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
1250,nihilistic,intensity_darkness,8.032995818321771,36,18,33,0.05555555555555555
1251,afterlife,theme,6.323474447330687,338,104,177,0.20118343195266272
1251,childhood,theme,5.539355488565016,605,229,283,0.12727272727272726
1251,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
1251,dreams,theme,6.323474447330687,683,104,461,0.013177159590043924
1251,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
1251,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
1251,fear of death,theme,7.98170252393422,28,19,10,0.5357142857142857
1251,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
1251,memory,theme,5.019010104458429,1031,386,402,0.3297769156159069
1251,nonlinear timeline,narrative_structure,5.543712793933971,399,228,154,0.5338345864661654
1251,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
1251,satire,humor,4.3375589636616745,3573,764,1229,0.12594458438287154
1251,satirical,humor,5.735687782428569,1160,188,573,0.08189655172413793
1251,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
1251,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
1251,whimsical,tone_atmosphere,6.087085669266457,1098,132,514,0.03551912568306011
1252,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
1252,bleak,tone_atmosphere,5.778937766222385,566,180,250,0.17314487632508835
1252,dark,tone_atmosphere,4.717853333423288,4825,522,1527,0.011606217616580311
1252,ending,narrative_structure,5.684129972763719,470,198,258,0.05531914893617021
1252,moody,tone_atmosphere,6.787780055461785,153,65,84,0.3137254901960784
1252,neo-noir,visual_style,5.420606735788673,1243,258,507,0.13596138374899436
1252,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
1252,somber,tone_atmosphere,6.916991786941792,131,57,61,0.366412213740458
1253,alien,theme,4.785072308013339,992,488,229,0.4586693548387097
1253,alien contact,theme,7.007142883936089,138,52,79,0.2826086956521739
1253,alien invasion,theme,5.76794864464679,854,182,343,0.14168618266978922
1253,alien language,theme,8.49252814770021,19,11,9,0.5789473684210527
1253,alien technology,theme,7.2885553433742745,102,39,61,0.27450980392156865
1253,aliens,theme,5.006172957697748,3642,391,976,0.03871499176276771
1253,android,theme,6.117622393126539,216,128,60,0.5185185185185185
1253,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
1253,eerie,tone_atmosphere,6.5115266788336275,357,86,183,0.14565826330532214
1253,hope,tone_atmosphere,5.818379498273682,334,173,156,0.40718562874251496
1253,paranoid,tone_atmosphere,7.026191078906783,294,51,172,0.1326530612244898
1253,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
